101,Organizacion Maestra de Articulos,30.03.01.040,BARRA DE ACERO PERFORADA BP280 89MM X 62MM X 0.23 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.041,BARRA DE ACERO PERFORADA BP280 89MM X 62MM X 0.23 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.042,BARRA DE ACERO PERFORADA BP280 89MM X 62MM X 0.09 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.043,BARRA CUADRADA 60MM X 60MM X 5960MM CALIBRADA SAE 1045,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.044,BARRA CUADRADA 60MM X 60MM X 6000MM A36,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.045,BARRA ? 25 MM X 1.8 M ACERO K100,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.046,BARRA ? 36 MM X 3 M ACERO K100,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.047,"BARRA ?5/8"" X 1M ACERO K100",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.048,"BARRA CUADRADA 3"" X 3"" X 6000MM A36",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.049,"BARRA CUADRADA 3"" X 3"" X 5830MM A36",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.102,"CANAL U 12"" X 3"" X 3.0 MM X 6000 MM",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.183,"ZETA 8"" x 2"" x 3.0 MM X 5640 MM A36",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.184,"ZETA 8"" x 2"" x 3.0 MM X 6420 MM A36",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.185,"BARRA CUADRADA 3/4"" X 3/4"" X 6000MM A36",Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.186,BARRA CUADRADA 30MM X 30MM X 6000MM A36,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.187,BARRA CUADRADA 60MM X 60MM X 6000MM CALIBRADA SAE 1045,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.188,BARRA DIAMETRO 1 3/4 X 6000MT. ASTM A36,Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.189,BARRA DIAMETRO  3/4 X 6000MT. ASTM A36,Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.190,BARRA DIAMETRO 1/2 X 6000MT. ASTM A36,Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.191,BARRA DIAMETRO 16 X 6000MT. ASTM A36,Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.192,BARRA DIAMETRO 19 X 6000MT. ASTM A36,Inactivo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.193,BARRA CUADRADA 50MM X 50MM X 6000MM A36,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.194,BARRA CUADRADA 50MM X 50MM X 6000MM SAE 1045,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.195,BARRA DE ACERO PERFORADA BP280 96MM X 81MM  X 0.090MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.03.01.196,ARRA DE ACERO PERFORADA BP280 74MM X 56MM X 0.097 MT,Activo,30,METALES,30.03,ACEROS,30.03.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.05.01.001,ANGULO 1/2 X 3 X 6 MT,Activo,30,METALES,30.05,ANGULOS O PERFILES,30.05.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.05.01.002,ANGULO 1/2 X 4 X 6 MT,Activo,30,METALES,30.05,ANGULOS O PERFILES,30.05.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.05.01.003,ANGULO 1/2 X 5 X 20 PIES (6096MM),Activo,30,METALES,30.05,ANGULOS O PERFILES,30.05.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.05.01.004,ANGULO 1/2 X 6 X 6 MT,Activo,30,METALES,30.05,ANGULOS O PERFILES,30.05.01,GENERICO,UNIDAD,KG
101,Organizacion Maestra de Articulos,30.05.01.005,ANGULO 1/2 X 8 X 6MT,Activo,30,METALES,30.05,ANGULOS O PERFILES,30.05.01,GENERICO,UNIDAD,KG
